날짜,시도지역코드,발생건수(건)
20190401,44,2639
20190401,45,2104
20190401,46,2469
20190401,47,2625
20190401,48,3430
20190401,49,753
20190401,99,46488
20190402,11,5253
20190402,26,2001
20190402,27,1482
20190402,28,1903
20190402,29,1239
20190402,30,852
20190402,31,698
20190402,41,7151
20190402,42,892
20190402,43,1147
20190402,44,1795
20190402,45,1425
20190402,46,1684
20190402,47,1791
20190402,48,2303
20190402,49,545
20190402,99,32168
20190403,11,5245
20190403,26,1851
20190403,27,1318
20190403,28,1839
20190403,29,1153
20190403,30,793
20190403,31,697
20190403,41,6980
20190403,42,784
20190403,43,981
20190403,44,1644
20190403,45,1342
20190403,46,1641
20190403,47,1623
20190403,48,2096
20190403,49,476
20190403,99,30476
20190404,11,5183
20190404,26,2027
20190404,27,1395
20190404,28,1952
20190404,29,1288
20190404,30,855
20190404,31,662
20190404,41,6867
20190404,42,821
20190404,43,1066
20190404,44,1779
20190404,45,1324
20190404,46,1748
20190404,47,1668
20190404,48,2207
20190404,49,509
20190404,99,31358
20190405,11,5751
20190405,26,2198
20190405,27,1562
20190405,28,1971
20190405,29,1367
20190405,30,892
20190405,31,761
20190405,41,7689
20190405,42,961
20190405,43,1271
20190405,44,1990
20190405,45,1557
20190405,46,1790
20190405,47,1908
20190405,48,2408
20190405,49,615
20190405,99,34698
20190406,11,4460
20190406,26,1496
20190406,27,1126
20190406,28,1607
20190406,29,997
20190406,30,715
20190406,31,694
20190406,41,6231
20190406,42,576
20190406,43,914
20190406,44,1563
20190406,45,908
20190406,46,1255
20190406,47,1338
20190406,48,1861
20190406,49,386
20190406,99,26140
20190407,11,608
20190407,26,127
20190407,27,192
20190407,28,347
20190407,29,180
20190407,30,138
20190407,31,173
20190407,41,1228
20190407,42,89
20190407,43,137
20190407,44,384
20190407,45,188
20190407,46,349
20190407,47,237
20190407,48,231
20190407,49,40
20190407,99,4648
20190408,11,7557
20190408,26,2899
20190408,27,1936
20190408,28,2630
20190408,29,1772
20190408,30,1122
20190408,31,1020
20190408,41,9958
20190408,42,1244
20190408,43,1550
20190408,44,2569
20190408,45,2035
20190408,46,2293
20190408,47,2436
20190408,48,3038
20190408,49,743
20190408,99,44813
20190409,11,5220
20190409,26,2053
20190409,27,1429
20190409,28,1868
20190409,29,1190
20190409,30,814
20190409,31,758
20190409,41,6839
20190409,42,853
20190409,43,1037
20190409,44,1903
20190409,45,1485
20190409,46,1626
20190409,47,1769
20190409,48,2158
20190409,49,526
20190409,99,31533
20190410,11,5305
20190410,26,1975
20190410,27,1401
20190410,28,1857
20190410,29,1199
20190410,30,853
20190410,31,677
20190410,41,6969
20190410,42,796
20190410,43,1113
20190410,44,1830
20190410,45,1390
20190410,46,1654
20190410,47,1671
20190410,48,2096
20190410,49,480
20190410,99,31276
20190411,11,5284
20190411,26,2009
20190411,27,1421
20190411,28,1893
20190411,29,1265
20190411,30,815
20190411,31,699
20190411,41,6830
20190411,42,906
20190411,43,1132
20190411,44,1783
20190411,45,1386
20190411,46,1581
20190411,47,1735
20190411,48,2164
20190411,49,527
20190411,99,31433
20190412,11,5611
20190412,26,2203
20190412,27,1570
20190412,28,1993
20190412,29,1322
20190412,30,860
20190412,31,775
20190412,41,7538
20190412,42,912
20190412,43,1233
20190412,44,1882
20190412,45,1519
20190412,46,1740
20190412,47,1839
20190412,48,2381
20190412,49,556
20190412,99,33938
20190413,11,4196
20190413,26,1455
20190413,27,1173
20190413,28,1563
20190413,29,930
20190413,30,655
20190413,31,566
20190413,41,5978
20190413,42,585
20190413,43,953
20190413,44,1425
20190413,45,925
20190413,46,1151
20190413,47,1345
20190413,48,1773
20190413,49,341
20190413,99,25018
20190414,11,656
20190414,26,128
20190414,27,143
20190414,28,284
20190414,29,157
20190414,30,113
20190414,31,95
20190414,41,1289
20190414,42,58
20190414,43,195
20190414,44,402
20190414,45,164
20190414,46,434
20190414,47,241
20190414,48,193
20190414,49,70
20190414,99,4622
20190415,11,7579
20190415,26,2927
20190415,27,2046
20190415,28,2841
20190415,29,1733
20190415,30,1163
20190415,31,1064
20190415,41,10131
20190415,42,1204
20190415,43,1624
20190415,44,2477
20190415,45,2056
20190415,46,2346
20190415,47,2580
20190415,48,3365
20190415,49,755
20190415,99,45897
20190416,11,5279
20190416,26,2110
20190416,27,1534
20190416,28,1853
20190416,29,1294
20190416,30,899
20190416,31,803
20190416,41,7393
20190416,42,895
20190416,43,1138
20190416,44,1787
20190416,45,1390
20190416,46,1735
20190416,47,1902
20190416,48,2332
20190416,49,536
20190416,99,32884
20190417,11,5248
20190417,26,2051
20190417,27,1592
20190417,28,1808
20190417,29,1156
20190417,30,776
20190417,31,705
20190417,41,7063
20190417,42,785
20190417,43,1106
20190417,44,1768
20190417,45,1317
20190417,46,1711
20190417,47,1804
20190417,48,2277
20190417,49,460
20190417,99,31634
20190418,11,5127
20190418,26,2076
20190418,27,1549
20190418,28,1977
20190418,29,1242
20190418,30,882
20190418,31,710
20190418,41,6997
20190418,42,855
20190418,43,1227
20190418,44,1823
20190418,45,1459
20190418,46,1689
20190418,47,1839
20190418,48,2271
20190418,49,510
20190418,99,32237
20190419,11,5796
20190419,26,2350
20190419,27,1823
20190419,28,2018
20190419,29,1221
20190419,30,911
20190419,31,857
20190419,41,7829
20190419,42,866
20190419,43,1303
20190419,44,1976
20190419,45,1549
20190419,46,1817
20190419,47,2076
20190419,48,2477
20190419,49,505
20190419,99,35379
20190420,11,4222
20190420,26,1439
20190420,27,1337
20190420,28,1546
20190420,29,960
20190420,30,688
20190420,31,646
20190420,41,6148
20190420,42,565
20190420,43,975
20190420,44,1516
20190420,45,946
20190420,46,1337
20190420,47,1509
20190420,48,1912
20190420,49,345
20190420,99,26094
20190421,11,611
20190421,26,145
20190421,27,208
20190421,28,369
20190421,29,150
20190421,30,130
20190421,31,131
20190421,41,1375
20190421,42,71
20190421,43,184
20190421,44,372
20190421,45,144
20190421,46,398
20190421,47,268
20190421,48,193
20190421,49,33
20190421,99,4784
20190422,11,7196
20190422,26,2932
20190422,27,2216
20190422,28,2570
20190422,29,1655
20190422,30,1133
20190422,31,1024
20190422,41,9775
20190422,42,1223
20190422,43,1582
20190422,44,2572
20190422,45,1959
20190422,46,2252
20190422,47,2708
20190422,48,3438
20190422,49,731
20190422,99,44970
20190423,11,5450
20190423,26,1959
20190423,27,1617
20190423,28,1736
20190423,29,1183
20190423,30,810
20190423,31,749
20190423,41,7200
20190423,42,876
20190423,43,1181
20190423,44,1958
20190423,45,1420
20190423,46,1764
20190423,47,2005
20190423,48,2299
20190423,49,507
20190423,99,32720
20190424,11,5187
20190424,26,1973
20190424,27,1609
20190424,28,1796
20190424,29,1083
20190424,30,855
20190424,31,763
20190424,41,7118
20190424,42,867
20190424,43,1191
20190424,44,1805
20190424,45,1342
20190424,46,1703
20190424,47,1883
20190424,48,2345
20190424,49,437
20190424,99,31960
20190425,11,4909
20190425,26,1958
20190425,27,1606
20190425,28,1853
20190425,29,1069
20190425,30,813
20190425,31,667
20190425,41,6649
20190425,42,765
20190425,43,1088
20190425,44,1821
20190425,45,1219
20190425,46,1662
20190425,47,1875
20190425,48,2287
20190425,49,498
20190425,99,30742
20190426,11,5771
20190426,26,2227
20190426,27,1683
20190426,28,1940
20190426,29,1163
20190426,30,886
20190426,31,796
20190426,41,8068
20190426,42,880
20190426,43,1243
20190426,44,2053
20190426,45,1554
20190426,46,1839
20190426,47,1969
20190426,48,2463
20190426,49,574
20190426,99,35113
20190427,11,4260
20190427,26,1455
20190427,27,1215
20190427,28,1543
20190427,29,852
20190427,30,729
20190427,31,606
20190427,41,6093
20190427,42,510
20190427,43,975
20190427,44,1506
20190427,45,873
20190427,46,1154
20190427,47,1344
20190427,48,1931
20190427,49,303
20190427,99,25355
20190428,11,704
20190428,26,146
20190428,27,200
20190428,28,257
20190428,29,148
20190428,30,119
20190428,31,127
20190428,41,1339
20190428,42,91
20190428,43,180
20190428,44,428
20190428,45,179
20190428,46,363
20190428,47,248
20190428,48,253
20190428,49,61
20190428,99,4843
20190429,11,7721
20190429,26,2585
20190429,27,1891
20190429,28,2712
20190429,29,1384
20190429,30,1161
20190429,31,1008
20190429,41,10486
20190429,42,1222
20190429,43,1583
20190429,44,2593
20190429,45,1769
20190429,46,2240
20190429,47,2479
20190429,48,3184
20190429,49,733
20190429,99,44755
20190430,11,5318
20190430,26,2229
20190430,27,1631
20190430,28,1900
20190430,29,1106
20190430,30,858
20190430,31,782
20190430,41,7535
20190430,42,931
20190430,43,1145
20190430,44,1795
20190430,45,1470
20190430,46,1846
20190430,47,1939
20190430,48,2488
20190430,49,493
20190430,99,33469
20190501,11,4553
20190501,26,1578
20190501,27,1359
20190501,28,1531
20190501,29,981
20190501,30,721
20190501,31,664
20190501,41,6561
20190501,42,671
20190501,43,1022
20190501,44,1886
20190501,45,1127
20190501,46,1539
20190501,47,1625
20190501,48,1964
20190501,49,249
20190501,99,28048
20190502,11,6057
20190502,26,2291
20190502,27,1604
20190502,28,2181
20190502,29,1169
20190502,30,940
20190502,31,787
20190502,41,8350
20190502,42,962
20190502,43,1282
20190502,44,2149
20190502,45,1477
20190502,46,1775
20190502,47,1988
20190502,48,2465
20190502,49,496
20190502,99,35983
20190503,11,6789
20190503,26,2389
20190503,27,1761
20190503,28,2234
20190503,29,1224
20190503,30,1026
20190503,31,849
20190503,41,9156
20190503,42,1082
20190503,43,1450
20190503,44,2140
20190503,45,1563
20190503,46,1773
20190503,47,2142
20190503,48,2597
20190503,49,526
20190503,99,38710
20190504,11,4748
20190504,26,1513
20190504,27,1224
20190504,28,1739
20190504,29,950
20190504,30,800
20190504,31,618
20190504,41,6780
20190504,42,615
20190504,43,1045
20190504,44,1606
20190504,45,885
20190504,46,1231
20190504,47,1437
20190504,48,1993
20190504,49,331
20190504,99,27524
20190505,11,545
20190505,26,136
20190505,27,147
20190505,28,280
20190505,29,133
20190505,30,177
20190505,31,111
20190505,41,1263
20190505,42,80
20190505,43,187
20190505,44,318
20190505,45,163
20190505,46,328
20190505,47,274
20190505,48,232
20190505,49,35
20190505,99,4409
20190506,11,2015
20190506,26,960
20190506,27,772
20190506,28,1034
20190506,29,576
20190506,30,435
20190506,31,611
20190506,41,3973
20190506,42,248
20190506,43,763
20190506,44,1398
20190506,45,480
20190506,46,871
20190506,47,1067
20190506,48,1369
20190506,49,191
20190506,99,16766
20190507,11,8452
20190507,26,3100
20190507,27,2226
20190507,28,2980
20190507,29,1627
20190507,30,1305
20190507,31,944
20190507,41,11396
20190507,42,1372
20190507,43,1740
20190507,44,2862
20190507,45,2065
20190507,46,2518
20190507,47,2864
20190507,48,3392
20190507,49,795
20190507,99,49652
20190508,11,6092
20190508,26,2127
20190508,27,1597
20190508,28,2026
20190508,29,1190
20190508,30,924
20190508,31,740
20190508,41,8425
20190508,42,982
20190508,43,1269
20190508,44,2048
20190508,45,1376
20190508,46,1741
20190508,47,1954
20190508,48,2362
20190508,49,434
20190508,99,35297
20190509,11,5809
20190509,26,2209
20190509,27,1549
20190509,28,2035
20190509,29,1177
20190509,30,918
20190509,31,729
20190509,41,7912
20190509,42,893
20190509,43,1244
20190509,44,2010
20190509,45,1378
20190509,46,1737
20190509,47,1951
20190509,48,2431
20190509,49,562
20190509,99,34550
20190510,11,6226
20190510,26,2331
20190510,27,1626
20190510,28,2146
20190510,29,1232
20190510,30,946
20190510,31,810
20190510,41,8564
20190510,42,992
20190510,43,1456
20190510,44,2173
20190510,45,1453
20190510,46,1838
20190510,47,2104
20190510,48,2719
20190510,49,556
20190510,99,37180
20190511,11,4804
20190511,26,1591
20190511,27,1240
20190511,28,1657
20190511,29,967
20190511,30,779
20190511,31,640
20190511,41,6961
20190511,42,653
20190511,43,1048
20190511,44,1713
20190511,45,1022
20190511,46,1291
20190511,47,1492
20190511,48,2004
20190511,49,382
20190511,99,28252
20190512,11,610
20190512,26,124
20190512,27,195
20190512,28,243
20190512,29,197
20190512,30,175
20190512,31,135
20190512,41,1400
20190512,42,93
20190512,43,178
20190512,44,498
20190512,45,184
20190512,46,361
20190512,47,229
20190512,48,220
20190512,49,38
20190512,99,4880
20190513,11,7654
20190513,26,3066
20190513,27,2204
20190513,28,2717
20190513,29,1630
20190513,30,1284
20190513,31,1110
20190513,41,10619
20190513,42,1241
20190513,43,1611
20190513,44,2706
20190513,45,1957
20190513,46,2327
20190513,47,2738
20190513,48,3351
20190513,49,739
20190513,99,46962
20190514,11,5478
20190514,26,2054
20190514,27,1533
20190514,28,1927
20190514,29,1197
20190514,30,885
20190514,31,773
20190514,41,7562
20190514,42,970
20190514,43,1143
20190514,44,1961
20190514,45,1426
20190514,46,1666
20190514,47,2026
20190514,48,2332
20190514,49,470
20190514,99,33411
20190515,11,5204
20190515,26,1994
20190515,27,1411
20190515,28,1831
20190515,29,981
20190515,30,825
20190515,31,720
20190515,41,7202
20190515,42,884
20190515,43,1040
20190515,44,1840
20190515,45,1247
20190515,46,1567
20190515,47,1760
20190515,48,2172
20190515,49,429
20190515,99,31114
20190516,11,5125
20190516,26,1994
20190516,27,1408
20190516,28,1884
20190516,29,1017
20190516,30,886
20190516,31,721
20190516,41,7026
20190516,42,877
20190516,43,1080
20190516,44,1924
20190516,45,1256
20190516,46,1603
20190516,47,1745
20190516,48,2210
20190516,49,455
20190516,99,31219
20190517,11,5621
20190517,26,2255
20190517,27,1518
20190517,28,1951
20190517,29,1094
20190517,30,883
20190517,31,833
20190517,41,7749
20190517,42,963
20190517,43,1210
20190517,44,1951
20190517,45,1360
20190517,46,1677
20190517,47,1975
20190517,48,2367
20190517,49,520
20190517,99,33931
20190518,11,4116
20190518,26,1305
20190518,27,1071
20190518,28,1453
20190518,29,921
20190518,30,717
20190518,31,627
20190518,41,6089
20190518,42,565
20190518,43,896
20190518,44,1533
20190518,45,992
20190518,46,1298
20190518,47,1341
20190518,48,1661
20190518,49,304
20190518,99,24891
20190519,11,519
20190519,26,130
20190519,27,187
20190519,28,307
20190519,29,163
20190519,30,140
20190519,31,174
20190519,41,1379
20190519,42,93
20190519,43,170
20190519,44,415
20190519,45,165
20190519,46,352
20190519,47,307
20190519,48,242
20190519,49,52
20190519,99,4797
20190520,11,6777
20190520,26,2823
20190520,27,1957
20190520,28,2522
20190520,29,1539
20190520,30,1293
20190520,31,1052
20190520,41,10009
20190520,42,1206
20190520,43,1496
20190520,44,2478
20190520,45,1745
20190520,46,2248
20190520,47,2614
20190520,48,3109
20190520,49,658
20190520,99,43533
20190521,11,4791
20190521,26,2015
20190521,27,1436
20190521,28,1761
20190521,29,1048
20190521,30,837
20190521,31,722
20190521,41,6915
20190521,42,823
20190521,43,1055
20190521,44,1742
20190521,45,1293
20190521,46,1577
20190521,47,1748
20190521,48,2068
20190521,49,466
20190521,99,30300
20190522,11,4952
20190522,26,1945
20190522,27,1325
20190522,28,1630
20190522,29,1000
20190522,30,854
20190522,31,736
20190522,41,6708
20190522,42,802
20190522,43,1023
20190522,44,1708
20190522,45,1251
20190522,46,1469
20190522,47,1566
20190522,48,1959
20190522,49,445
20190522,99,29376
20190523,11,4816
20190523,26,1937
20190523,27,1312
20190523,28,1778
20190523,29,998
20190523,30,808
20190523,31,726
20190523,41,6735
20190523,42,759
20190523,43,1012
20190523,44,1761
20190523,45,1275
20190523,46,1472
20190523,47,1631
20190523,48,2070
20190523,49,486
20190523,99,29579
20190524,11,5305
20190524,26,2113
20190524,27,1469
20190524,28,1891
20190524,29,1045
20190524,30,850
20190524,31,848
20190524,41,7409
20190524,42,874
20190524,43,1112
20190524,44,1890
20190524,45,1411
20190524,46,1659
20190524,47,1808
20190524,48,2343
20190524,49,499
20190524,99,32532
20190525,11,3775
20190525,26,1357
20190525,27,968
20190525,28,1387
20190525,29,790
20190525,30,723
20190525,31,593
20190525,41,5675
20190525,42,508
20190525,43,904
20190525,44,1395
20190525,45,847
20190525,46,1122
20190525,47,1187
20190525,48,1563
20190525,49,286
20190525,99,23084
20190526,11,574
20190526,26,130
20190526,27,193
20190526,28,239
20190526,29,143
20190526,30,175
20190526,31,109
20190526,41,1221
20190526,42,76
20190526,43,153
20190526,44,407
20190526,45,190
20190526,46,327
20190526,47,240
20190526,48,190
20190526,49,49
20190526,99,4416
20190527,11,6553
20190527,26,2219
20190527,27,1822
20190527,28,2343
20190527,29,1262
20190527,30,1110
20190527,31,894
20190527,41,9157
20190527,42,1116
20190527,43,1403
20190527,44,2519
20190527,45,1751
20190527,46,1933
20190527,47,2347
20190527,48,2627
20190527,49,621
20190527,99,39680
20190528,11,4792
20190528,26,2187
20190528,27,1392
20190528,28,1801
20190528,29,942
20190528,30,836
20190528,31,783
20190528,41,6855
20190528,42,842
20190528,43,1063
20190528,44,1831
20190528,45,1384
20190528,46,1723
20190528,47,1818
20190528,48,2499
20190528,49,515
20190528,99,31269
20190529,11,4609
20190529,26,1863
20190529,27,1267
20190529,28,1628
20190529,29,878
20190529,30,786
20190529,31,712
20190529,41,6403
20190529,42,788
20190529,43,989
20190529,44,1592
20190529,45,1125
20190529,46,1422
20190529,47,1481
20190529,48,2019
20190529,49,365
20190529,99,27933
20190530,11,4696
20190530,26,1909
20190530,27,1235
20190530,28,1681
20190530,29,998
20190530,30,831
20190530,31,646
20190530,41,6475
20190530,42,776
20190530,43,1041
20190530,44,1822
20190530,45,1136
20190530,46,1409
20190530,47,1635
20190530,48,1974
20190530,49,430
20190530,99,28697
20190531,11,5066
20190531,26,2097
20190531,27,1347
20190531,28,1847
20190531,29,1015
20190531,30,835
20190531,31,747
20190531,41,7080
20190531,42,810
20190531,43,1118
20190531,44,1888
20190531,45,1362
20190531,46,1626
20190531,47,1697
20190531,48,2200
20190531,49,518
20190531,99,31259
20190601,11,3924
20190601,26,1493
20190601,27,1080
20190601,28,1420
20190601,29,895
20190601,30,687
20190601,31,696
20190601,41,5792
20190601,42,572
20190601,43,949
20190601,44,1647
20190601,45,1032
20190601,46,1292
20190601,47,1345
20190601,48,1769
20190601,49,300
20190601,99,24910
20190602,11,536
20190602,26,130
20190602,27,128
20190602,28,261
20190602,29,141
20190602,30,129
20190602,31,167
20190602,41,1247
20190602,42,72
20190602,43,153
20190602,44,346
20190602,45,161
20190602,46,297
20190602,47,222
20190602,48,195
20190602,49,39
20190602,99,4225
20190603,11,6422
20190603,26,2616
20190603,27,1637
20190603,28,2264
20190603,29,1323
20190603,30,1096
20190603,31,1021
20190603,41,8861
20190603,42,1050
20190603,43,1387
20190603,44,2425
20190603,45,1724
20190603,46,1932
20190603,47,2109
20190603,48,2814
20190603,49,628
20190603,99,39322
20190604,11,4371
20190604,26,1772
20190604,27,1302
20190604,28,1532
20190604,29,960
20190604,30,809
20190604,31,678
20190604,41,6299
20190604,42,800
20190604,43,946
20190604,44,1790
20190604,45,1247
20190604,46,1465
20190604,47,1544
20190604,48,1962
20190604,49,436
20190604,99,27930
20190605,11,4758
20190605,26,1899
20190605,27,1188
20190605,28,1694
20190605,29,973
20190605,30,851
20190605,31,695
20190605,41,6715
20190605,42,780
20190605,43,951
20190605,44,1853
20190605,45,1218
20190605,46,1445
20190605,47,1551
20190605,48,2044
20190605,49,396
20190605,99,29019
20190606,11,558
20190606,26,232
20190606,27,278
20190606,28,321
20190606,29,242
20190606,30,266
20190606,31,215
20190606,41,1414
20190606,42,82
20190606,43,266
20190606,44,587
20190606,45,222
20190606,46,428
20190606,47,396
20190606,48,409
20190606,49,122
20190606,99,6040
20190607,11,6030
20190607,26,2406
20190607,27,1509
20190607,28,2089
20190607,29,1232
20190607,30,1033
20190607,31,889
20190607,41,8288
20190607,42,924
20190607,43,1329
20190607,44,2225
20190607,45,1649
20190607,46,1936
20190607,47,2076
20190607,48,2557
20190607,49,607
20190607,99,36787
20190608,11,3032
20190608,26,1214
20190608,27,855
20190608,28,1150
20190608,29,683
20190608,30,563
20190608,31,506
20190608,41,4566
20190608,42,453
20190608,43,747
20190608,44,1326
20190608,45,751
20190608,46,1000
20190608,47,1113
20190608,48,1414
20190608,49,297
20190608,99,19675
20190609,11,484
20190609,26,100
20190609,27,128
20190609,28,192
20190609,29,134
20190609,30,172
20190609,31,117
20190609,41,1072
20190609,42,89
20190609,43,105
20190609,44,391
20190609,45,137
20190609,46,336
20190609,47,202
20190609,48,183
20190609,49,39
20190609,99,3882
20190610,11,6309
20190610,26,2584
20190610,27,1680
20190610,28,2134
20190610,29,1218
20190610,30,990
20190610,31,979
20190610,41,8455
20190610,42,948
20190610,43,1285
20190610,44,2398
20190610,45,1676
20190610,46,1872
20190610,47,2179
20190610,48,2753
20190610,49,581
20190610,99,38053
20190611,11,4184
20190611,26,1754
20190611,27,1122
20190611,28,1430
20190611,29,938
20190611,30,720
20190611,31,604
20190611,41,5812
20190611,42,757
20190611,43,888
20190611,44,1691
20190611,45,1228
20190611,46,1416
20190611,47,1466
20190611,48,1867
20190611,49,421
20190611,99,26305
20190612,11,4168
20190612,26,1725
20190612,27,1111
20190612,28,1396
20190612,29,789
20190612,30,639
20190612,31,584
20190612,41,5642
20190612,42,657
20190612,43,871
20190612,44,1507
20190612,45,1066
20190612,46,1263
20190612,47,1326
20190612,48,1796
20190612,49,380
20190612,99,24927
20190613,11,4028
20190613,26,1649
20190613,27,1068
20190613,28,1364
20190613,29,798
20190613,30,698
20190613,31,616
20190613,41,5625
20190613,42,694
20190613,43,771
20190613,44,1560
20190613,45,1102
20190613,46,1260
20190613,47,1330
20190613,48,1634
20190613,49,399
20190613,99,24605
20190614,11,4576
20190614,26,1718
20190614,27,1210
20190614,28,1591
20190614,29,823
20190614,30,727
20190614,31,638
20190614,41,5995
20190614,42,749
20190614,43,831
20190614,44,1690
20190614,45,1208
20190614,46,1371
20190614,47,1558
20190614,48,1894
20190614,49,402
20190614,99,26993
20190615,11,3240
20190615,26,1189
20190615,27,852
20190615,28,1016
20190615,29,682
20190615,30,542
20190615,31,509
20190615,41,4504
20190615,42,410
20190615,43,699
20190615,44,1236
20190615,45,751
20190615,46,999
20190615,47,973
20190615,48,1401
20190615,49,244
20190615,99,19252
20190616,11,420
20190616,26,111
20190616,27,127
20190616,28,191
20190616,29,79
20190616,30,115
20190616,31,109
20190616,41,1011
20190616,42,73
20190616,43,132
20190616,44,349
20190616,45,142
20190616,46,286
20190616,47,212
20190616,48,149
20190616,49,34
20190616,99,3543
20190617,11,5724
20190617,26,2381
20190617,27,1471
20190617,28,1939
20190617,29,1196
20190617,30,900
20190617,31,945
20190617,41,7588
20190617,42,945
20190617,43,1221
20190617,44,2129
20190617,45,1535
20190617,46,1717
20190617,47,1990
20190617,48,2590
20190617,49,510
20190617,99,34796
20190618,11,3839
20190618,26,1628
20190618,27,1139
20190618,28,1368
20190618,29,871
20190618,30,704
20190618,31,578
20190618,41,5418
20190618,42,636
20190618,43,834
20190618,44,1515
20190618,45,1170
20190618,46,1389
20190618,47,1393
20190618,48,1820
20190618,49,393
20190618,99,24699
20190619,11,4105
20190619,26,1619
20190619,27,1038
20190619,28,1288
20190619,29,795
20190619,30,667
20190619,31,554
20190619,41,5395
20190619,42,671
20190619,43,802
20190619,44,1474
20190619,45,1018
20190619,46,1226
20190619,47,1277
20190619,48,1703
20190619,49,362
20190619,99,24004
20190620,11,3916
20190620,26,1571
20190620,27,1094
20190620,28,1399
20190620,29,843
20190620,30,666
20190620,31,580
20190620,41,5401
20190620,42,678
20190620,43,831
20190620,44,1558
20190620,45,1035
20190620,46,1282
20190620,47,1337
20190620,48,1748
20190620,49,358
20190620,99,24306
20190621,11,4334
20190621,26,1768
20190621,27,1150
20190621,28,1407
20190621,29,842
20190621,30,665
20190621,31,563
20190621,41,5901
20190621,42,701
20190621,43,888
20190621,44,1551
20190621,45,1236
20190621,46,1307
20190621,47,1420
20190621,48,1839
20190621,49,312
20190621,99,25889
20190622,11,3085
20190622,26,1060
20190622,27,762
20190622,28,1015
20190622,29,580
20190622,30,515
20190622,31,473
20190622,41,4442
20190622,42,355
20190622,43,682
20190622,44,1209
20190622,45,702
20190622,46,971
20190622,47,965
20190622,48,1294
20190622,49,249
20190622,99,18365
20190623,11,406
20190623,26,123
20190623,27,107
20190623,28,169
20190623,29,131
20190623,30,127
20190623,31,118
20190623,41,930
20190623,42,59
20190623,43,120
20190623,44,308
20190623,45,129
20190623,46,306
20190623,47,195
20190623,48,146
20190623,49,26
20190623,99,3401
20190624,11,5664
20190624,26,2298
20190624,27,1506
20190624,28,1844
20190624,29,1120
20190624,30,861
20190624,31,872
20190624,41,7232
20190624,42,896
20190624,43,1136
20190624,44,2099
20190624,45,1522
20190624,46,1769
20190624,47,1995
20190624,48,2409
20190624,49,551
20190624,99,33781
20190625,11,3898
20190625,26,1650
20190625,27,1125
20190625,28,1355
20190625,29,823
20190625,30,607
20190625,31,558
20190625,41,5204
20190625,42,672
20190625,43,847
20190625,44,1483
20190625,45,1210
20190625,46,1340
20190625,47,1482
20190625,48,1648
20190625,49,379
20190625,99,24283
20190626,11,3934
20190626,26,1350
20190626,27,937
20190626,28,1281
20190626,29,677
20190626,30,572
20190626,31,487
20190626,41,5241
20190626,42,642
20190626,43,766
20190626,44,1407
20190626,45,1048
20190626,46,1131
20190626,47,1250
20190626,48,1469
20190626,49,305
20190626,99,22501
20190627,11,3743
20190627,26,1558
20190627,27,1132
20190627,28,1263
20190627,29,790
20190627,30,626
20190627,31,572
20190627,41,5059
20190627,42,703
20190627,43,806
20190627,44,1490
20190627,45,1088
20190627,46,1307
20190627,47,1383
20190627,48,1820
20190627,49,384
20190627,99,23727
20190628,11,4086
20190628,26,1742
20190628,27,1161
20190628,28,1423
20190628,29,819
20190628,30,610
20190628,31,600
20190628,41,5439
20190628,42,704
20190628,43,894
20190628,44,1519
20190628,45,1111
20190628,46,1287
20190628,47,1412
20190628,48,1867
20190628,49,361
20190628,99,25039
20190629,11,2921
20190629,26,990
20190629,27,772
20190629,28,999
20190629,29,536
20190629,30,470
20190629,31,464
20190629,41,4086
20190629,42,370
20190629,43,680
20190629,44,1155
20190629,45,646
20190629,46,825
20190629,47,933
20190629,48,1192
20190629,49,253
20190629,99,17293
20190630,11,422
20190630,26,111
20190630,27,122
20190630,28,178
20190630,29,106
20190630,30,101
20190630,31,114
20190630,41,910
20190630,42,51
20190630,43,118
20190630,44,321
20190630,45,132
20190630,46,344
20190630,47,192
20190630,48,151
20190630,49,29
20190630,99,3402
20190701,11,5281
20190701,26,2294
20190701,27,1541
20190701,28,1737
20190701,29,1130
20190701,30,841
20190701,31,807
20190701,41,7130
20190701,42,880
20190701,43,1211
20190701,44,2015
20190701,45,1596
20190701,46,1715
20190701,47,2024
20190701,48,2565
20190701,49,481
20190701,99,33266
20190702,11,3544
20190702,26,1560
20190702,27,1058
20190702,28,1199
20190702,29,725
20190702,30,607
20190702,31,533
20190702,41,5116
20190702,42,655
20190702,43,739
20190702,44,1496
20190702,45,1135
20190702,46,1186
20190702,47,1330
20190702,48,1600
20190702,49,384
20190702,99,22876
20190703,11,3668
20190703,26,1478
20190703,27,932
20190703,28,1193
20190703,29,697
20190703,30,503
20190703,31,505
20190703,41,4891
20190703,42,574
20190703,43,699
20190703,44,1305
20190703,45,944
20190703,46,1117
20190703,47,1283
20190703,48,1604
20190703,49,295
20190703,99,21693
20190704,11,3551
20190704,26,1515
20190704,27,1010
20190704,28,1149
20190704,29,741
20190704,30,576
20190704,31,522
20190704,41,4816
20190704,42,642
20190704,43,783
20190704,44,1370
20190704,45,976
20190704,46,1076
20190704,47,1261
20190704,48,1534
20190704,49,317
20190704,99,21846
20190705,11,3844
20190705,26,1636
20190705,27,1119
20190705,28,1298
20190705,29,747
20190705,30,573
20190705,31,576
20190705,41,5265
20190705,42,615
20190705,43,807
20190705,44,1447
20190705,45,1135
20190705,46,1235
20190705,47,1385
20190705,48,1697
20190705,49,346
