날짜,시도지역코드,발생건수(건)
20190328,29,1338
20190328,30,1613
20190328,31,1041
20190328,41,11181
20190328,42,1391
20190328,43,1498
20190328,44,2435
20190328,45,1859
20190328,46,2270
20190328,47,2773
20190328,48,3628
20190328,49,653
20190328,99,49866
20190329,11,10319
20190329,26,3883
20190329,27,3088
20190329,28,3470
20190329,29,1580
20190329,30,1809
20190329,31,1177
20190329,41,13231
20190329,42,1777
20190329,43,1848
20190329,44,2632
20190329,45,2081
20190329,46,2565
20190329,47,3253
20190329,48,4086
20190329,49,735
20190329,99,57542
20190330,11,7732
20190330,26,2796
20190330,27,2380
20190330,28,2812
20190330,29,1190
20190330,30,1432
20190330,31,818
20190330,41,10692
20190330,42,1126
20190330,43,1443
20190330,44,2058
20190330,45,1472
20190330,46,1865
20190330,47,2354
20190330,48,3107
20190330,49,508
20190330,99,43790
20190331,11,383
20190331,26,150
20190331,27,66
20190331,28,157
20190331,29,26
20190331,30,160
20190331,31,73
20190331,41,792
20190331,42,46
20190331,43,81
20190331,44,175
20190331,45,48
20190331,46,73
20190331,47,86
20190331,48,105
20190331,49,31
20190331,99,2452
20190401,11,12796
20190401,26,4849
20190401,27,3512
20190401,28,4190
20190401,29,1931
20190401,30,2194
20190401,31,1451
20190401,41,16394
20190401,42,2083
20190401,43,2310
20190401,44,3283
20190401,45,2597
20190401,46,3111
20190401,47,3813
20190401,48,5042
20190401,49,851
20190401,99,70424
20190402,11,10446
20190402,26,3757
20190402,27,2950
20190402,28,3307
20190402,29,1533
20190402,30,1827
20190402,31,1102
20190402,41,13114
20190402,42,1603
20190402,43,1793
20190402,44,2594
20190402,45,2008
20190402,46,2490
20190402,47,2920
20190402,48,3887
20190402,49,757
20190402,99,56096
20190403,11,9243
20190403,26,3607
20190403,27,2754
20190403,28,3117
20190403,29,1387
20190403,30,1668
20190403,31,1073
20190403,41,11848
20190403,42,1419
20190403,43,1635
20190403,44,2364
20190403,45,1749
20190403,46,2197
20190403,47,2725
20190403,48,3720
20190403,49,701
20190403,99,51215
20190404,11,9700
20190404,26,3557
20190404,27,2866
20190404,28,3075
20190404,29,1376
20190404,30,1716
20190404,31,1105
20190404,41,11989
20190404,42,1434
20190404,43,1712
20190404,44,2595
20190404,45,2029
20190404,46,2420
20190404,47,2842
20190404,48,3620
20190404,49,668
20190404,99,52715
20190405,11,11134
20190405,26,4267
20190405,27,3400
20190405,28,3656
20190405,29,1517
20190405,30,1949
20190405,31,1236
20190405,41,13921
20190405,42,1769
20190405,43,2048
20190405,44,2808
20190405,45,2289
20190405,46,2721
20190405,47,3412
20190405,48,4461
20190405,49,752
20190405,99,61348
20190406,11,8179
20190406,26,3036
20190406,27,2534
20190406,28,2932
20190406,29,1279
20190406,30,1451
20190406,31,890
20190406,41,11245
20190406,42,1101
20190406,43,1464
20190406,44,1988
20190406,45,1476
20190406,46,1951
20190406,47,2479
20190406,48,3480
20190406,49,606
20190406,99,46104
20190407,11,438
20190407,26,154
20190407,27,66
20190407,28,186
20190407,29,29
20190407,30,209
20190407,31,109
20190407,41,807
20190407,42,29
20190407,43,89
20190407,44,175
20190407,45,63
20190407,46,79
20190407,47,109
20190407,48,95
20190407,49,36
20190407,99,2674
20190408,11,13940
20190408,26,5126
20190408,27,4072
20190408,28,4523
20190408,29,1958
20190408,30,2362
20190408,31,1611
20190408,41,17513
20190408,42,2194
20190408,43,2504
20190408,44,3619
20190408,45,2981
20190408,46,3177
20190408,47,4168
20190408,48,5385
20190408,49,1008
20190408,99,76149
20190409,11,10182
20190409,26,3584
20190409,27,2919
20190409,28,3197
20190409,29,1296
20190409,30,1698
20190409,31,1086
20190409,41,12562
20190409,42,1559
20190409,43,1728
20190409,44,2615
20190409,45,1976
20190409,46,2273
20190409,47,3079
20190409,48,3849
20190409,49,760
20190409,99,54372
20190410,11,9050
20190410,26,3295
20190410,27,2567
20190410,28,3042
20190410,29,1291
20190410,30,1538
20190410,31,925
20190410,41,11467
20190410,42,1440
20190410,43,1634
20190410,44,2376
20190410,45,1727
20190410,46,2271
20190410,47,2819
20190410,48,3464
20190410,49,613
20190410,99,49531
20190411,11,9293
20190411,26,3234
20190411,27,2653
20190411,28,3138
20190411,29,1295
20190411,30,1619
20190411,31,1029
20190411,41,11696
20190411,42,1330
20190411,43,1647
20190411,44,2514
20190411,45,1926
20190411,46,2156
20190411,47,2917
20190411,48,3288
20190411,49,576
20190411,99,50319
20190412,11,11284
20190412,26,3860
20190412,27,3219
20190412,28,3648
20190412,29,1537
20190412,30,1926
20190412,31,1223
20190412,41,13940
20190412,42,1808
20190412,43,1879
20190412,44,2694
20190412,45,2142
20190412,46,2360
20190412,47,3242
20190412,48,4106
20190412,49,751
20190412,99,59630
20190413,11,7889
20190413,26,2805
20190413,27,2385
20190413,28,2924
20190413,29,1169
20190413,30,1424
20190413,31,805
20190413,41,10912
20190413,42,1004
20190413,43,1376
20190413,44,2021
20190413,45,1378
20190413,46,1733
20190413,47,2252
20190413,48,3096
20190413,49,495
20190413,99,43673
20190414,11,371
20190414,26,126
20190414,27,36
20190414,28,131
20190414,29,25
20190414,30,183
20190414,31,77
20190414,41,700
20190414,42,47
20190414,43,71
20190414,44,163
20190414,45,72
20190414,46,63
20190414,47,81
20190414,48,80
20190414,49,40
20190414,99,2266
20190415,11,13757
20190415,26,4808
20190415,27,3958
20190415,28,4583
20190415,29,2045
20190415,30,2329
20190415,31,1489
20190415,41,17476
20190415,42,2093
20190415,43,2319
20190415,44,3507
20190415,45,2729
20190415,46,3073
20190415,47,4008
20190415,48,5240
20190415,49,895
20190415,99,74320
20190416,11,10698
20190416,26,3851
20190416,27,3142
20190416,28,3575
20190416,29,1561
20190416,30,1850
20190416,31,1129
20190416,41,13870
20190416,42,1599
20190416,43,1806
20190416,44,2656
20190416,45,2005
20190416,46,2462
20190416,47,3171
20190416,48,4041
20190416,49,741
20190416,99,58164
20190417,11,9705
20190417,26,3574
20190417,27,2784
20190417,28,3221
20190417,29,1413
20190417,30,1565
20190417,31,1060
20190417,41,12402
20190417,42,1530
20190417,43,1756
20190417,44,2381
20190417,45,1809
20190417,46,2351
20190417,47,3020
20190417,48,3681
20190417,49,691
20190417,99,52949
20190418,11,9193
20190418,26,3457
20190418,27,2843
20190418,28,2868
20190418,29,1383
20190418,30,1597
20190418,31,1045
20190418,41,11770
20190418,42,1420
20190418,43,1727
20190418,44,2531
20190418,45,1977
20190418,46,2260
20190418,47,3089
20190418,48,3556
20190418,49,680
20190418,99,51407
20190419,11,11295
20190419,26,4055
20190419,27,3158
20190419,28,3741
20190419,29,1519
20190419,30,1920
20190419,31,1194
20190419,41,14057
20190419,42,1731
20190419,43,1951
20190419,44,2669
20190419,45,2223
20190419,46,2607
20190419,47,3211
20190419,48,4237
20190419,49,745
20190419,99,60321
20190420,11,8119
20190420,26,2751
20190420,27,2627
20190420,28,2853
20190420,29,1198
20190420,30,1465
20190420,31,821
20190420,41,10926
20190420,42,1147
20190420,43,1410
20190420,44,2046
20190420,45,1466
20190420,46,1829
20190420,47,2375
20190420,48,3336
20190420,49,527
20190420,99,44902
20190421,11,428
20190421,26,131
20190421,27,52
20190421,28,185
20190421,29,30
20190421,30,177
20190421,31,63
20190421,41,833
20190421,42,57
20190421,43,115
20190421,44,195
20190421,45,77
20190421,46,90
20190421,47,141
20190421,48,115
20190421,49,27
20190421,99,2716
20190422,11,13724
20190422,26,5351
20190422,27,4247
20190422,28,4521
20190422,29,1986
20190422,30,2478
20190422,31,1623
20190422,41,17526
20190422,42,2348
20190422,43,2489
20190422,44,3657
20190422,45,2773
20190422,46,3441
20190422,47,4369
20190422,48,5790
20190422,49,1038
20190422,99,77373
20190423,11,11002
20190423,26,3713
20190423,27,3115
20190423,28,3469
20190423,29,1515
20190423,30,1902
20190423,31,1154
20190423,41,13536
20190423,42,1674
20190423,43,1915
20190423,44,2647
20190423,45,2086
20190423,46,2511
20190423,47,3181
20190423,48,3893
20190423,49,749
20190423,99,58067
20190424,11,9874
20190424,26,3566
20190424,27,2823
20190424,28,3230
20190424,29,1389
20190424,30,1739
20190424,31,1128
20190424,41,12697
20190424,42,1714
20190424,43,1867
20190424,44,2661
20190424,45,1901
20190424,46,2463
20190424,47,3216
20190424,48,4032
20190424,49,733
20190424,99,55039
20190425,11,9190
20190425,26,3568
20190425,27,2740
20190425,28,2668
20190425,29,1373
20190425,30,1610
20190425,31,1035
20190425,41,11289
20190425,42,1310
20190425,43,1708
20190425,44,2383
20190425,45,1936
20190425,46,2317
20190425,47,2942
20190425,48,3630
20190425,49,649
20190425,99,50352
20190426,11,10789
20190426,26,3642
20190426,27,2957
20190426,28,3445
20190426,29,1559
20190426,30,1891
20190426,31,1126
20190426,41,13792
20190426,42,1858
20190426,43,1992
20190426,44,2765
20190426,45,2162
20190426,46,2512
20190426,47,3260
20190426,48,4274
20190426,49,716
20190426,99,58746
20190427,11,7969
20190427,26,2632
20190427,27,2332
20190427,28,2789
20190427,29,1206
20190427,30,1494
20190427,31,760
20190427,41,10717
20190427,42,1044
20190427,43,1385
20190427,44,2079
20190427,45,1380
20190427,46,1809
20190427,47,2332
20190427,48,3282
20190427,49,481
20190427,99,43694
20190428,11,375
20190428,26,117
20190428,27,53
20190428,28,130
20190428,29,35
20190428,30,173
20190428,31,59
20190428,41,807
20190428,42,43
20190428,43,110
20190428,44,194
20190428,45,70
20190428,46,87
20190428,47,119
20190428,48,133
20190428,49,36
20190428,99,2543
20190429,11,14157
20190429,26,4488
20190429,27,3474
20190429,28,4815
20190429,29,1847
20190429,30,2446
20190429,31,1277
20190429,41,18218
20190429,42,2315
20190429,43,2595
20190429,44,3745
20190429,45,2750
20190429,46,3241
20190429,47,3878
20190429,48,4914
20190429,49,990
20190429,99,75156
20190430,11,11322
20190430,26,4059
20190430,27,3327
20190430,28,3579
20190430,29,1719
20190430,30,2057
20190430,31,1195
20190430,41,14616
20190430,42,1678
20190430,43,2093
20190430,44,2985
20190430,45,2301
20190430,46,2792
20190430,47,3494
20190430,48,4440
20190430,49,819
20190430,99,62479
20190501,11,8702
20190501,26,3114
20190501,27,2773
20190501,28,2997
20190501,29,1295
20190501,30,1452
20190501,31,985
20190501,41,12051
20190501,42,1424
20190501,43,1646
20190501,44,2260
20190501,45,1616
20190501,46,1956
20190501,47,2693
20190501,48,3372
20190501,49,479
20190501,99,48823
20190502,11,11409
20190502,26,4001
20190502,27,3290
20190502,28,3696
20190502,29,1694
20190502,30,2057
20190502,31,1228
20190502,41,14687
20190502,42,1703
20190502,43,2177
20190502,44,2953
20190502,45,2192
20190502,46,2590
20190502,47,3402
20190502,48,4130
20190502,49,776
20190502,99,61996
20190503,11,13097
20190503,26,4592
20190503,27,3650
20190503,28,4261
20190503,29,1803
20190503,30,2363
20190503,31,1346
20190503,41,17173
20190503,42,2072
20190503,43,2567
20190503,44,3227
20190503,45,2407
20190503,46,2899
20190503,47,3861
20190503,48,4920
20190503,49,802
20190503,99,71055
20190504,11,8895
20190504,26,3011
20190504,27,2561
20190504,28,3117
20190504,29,1345
20190504,30,1725
20190504,31,929
20190504,41,12248
20190504,42,1089
20190504,43,1798
20190504,44,2290
20190504,45,1561
20190504,46,2108
20190504,47,2416
20190504,48,3572
20190504,49,491
20190504,99,49166
20190505,11,411
20190505,26,164
20190505,27,61
20190505,28,174
20190505,29,35
20190505,30,248
20190505,31,93
20190505,41,893
20190505,42,70
20190505,43,128
20190505,44,257
20190505,45,74
20190505,46,79
20190505,47,124
20190505,48,136
20190505,49,31
20190505,99,2980
20190506,11,3142
20190506,26,1430
20190506,27,1153
20190506,28,1307
20190506,29,365
20190506,30,772
20190506,31,557
20190506,41,4848
20190506,42,373
20190506,43,931
20190506,44,1257
20190506,45,606
20190506,46,952
20190506,47,1059
20190506,48,1745
20190506,49,196
20190506,99,20695
20190507,11,17784
20190507,26,6237
20190507,27,4830
20190507,28,5568
20190507,29,2625
20190507,30,3398
20190507,31,1828
20190507,41,23275
20190507,42,2799
20190507,43,3418
20190507,44,4725
20190507,45,3383
20190507,46,3923
20190507,47,5046
20190507,48,6474
20190507,49,1223
20190507,99,96549
20190508,11,12615
20190508,26,4326
20190508,27,3282
20190508,28,4032
20190508,29,1850
20190508,30,2333
20190508,31,1321
20190508,41,16274
20190508,42,1945
20190508,43,2422
20190508,44,3401
20190508,45,2297
20190508,46,2819
20190508,47,3430
20190508,48,4479
20190508,49,830
20190508,99,67663
20190509,11,11924
20190509,26,4246
20190509,27,3384
20190509,28,3831
20190509,29,1792
20190509,30,2477
20190509,31,1263
20190509,41,15536
20190509,42,1889
20190509,43,2444
20190509,44,3571
20190509,45,2556
20190509,46,2801
20190509,47,3652
20190509,48,4486
20190509,49,783
20190509,99,66645
20190510,11,13674
20190510,26,5098
20190510,27,4032
20190510,28,4546
20190510,29,2127
20190510,30,2708
20190510,31,1489
20190510,41,17857
20190510,42,2236
20190510,43,2788
20190510,44,3889
20190510,45,2969
20190510,46,3068
20190510,47,4029
20190510,48,5215
20190510,49,869
20190510,99,76607
20190511,11,10049
20190511,26,3466
20190511,27,3004
20190511,28,3548
20190511,29,1548
20190511,30,2088
20190511,31,1017
20190511,41,14117
20190511,42,1461
20190511,43,1917
20190511,44,2776
20190511,45,1874
20190511,46,2323
20190511,47,2833
20190511,48,4075
20190511,49,628
20190511,99,56740
20190512,11,465
20190512,26,107
20190512,27,67
20190512,28,140
20190512,29,48
20190512,30,256
20190512,31,103
20190512,41,927
20190512,42,70
20190512,43,140
20190512,44,239
20190512,45,88
20190512,46,91
20190512,47,133
20190512,48,100
20190512,49,35
20190512,99,3009
20190513,11,16447
20190513,26,6211
20190513,27,5195
20190513,28,5399
20190513,29,2592
20190513,30,3234
20190513,31,1960
20190513,41,21552
20190513,42,2706
20190513,43,3503
20190513,44,4865
20190513,45,3754
20190513,46,3943
20190513,47,5145
20190513,48,6774
20190513,49,1159
20190513,99,94456
20190514,11,12606
20190514,26,4799
20190514,27,3692
20190514,28,3951
20190514,29,1919
20190514,30,2475
20190514,31,1385
20190514,41,16015
20190514,42,2070
20190514,43,2506
20190514,44,3440
20190514,45,2641
20190514,46,2767
20190514,47,3778
20190514,48,4951
20190514,49,903
20190514,99,69906
20190515,11,11148
20190515,26,4195
20190515,27,3265
20190515,28,3715
20190515,29,1691
20190515,30,2034
20190515,31,1237
20190515,41,14438
20190515,42,1870
20190515,43,2243
20190515,44,3071
20190515,45,2335
20190515,46,2608
20190515,47,3500
20190515,48,4518
20190515,49,780
20190515,99,62657
20190516,11,11139
20190516,26,4085
20190516,27,3264
20190516,28,3659
20190516,29,1736
20190516,30,2127
20190516,31,1300
20190516,41,14460
20190516,42,1680
20190516,43,2247
20190516,44,3105
20190516,45,2450
20190516,46,2687
20190516,47,3360
20190516,48,4322
20190516,49,809
20190516,99,62436
20190517,11,13146
20190517,26,4937
20190517,27,3887
20190517,28,4318
20190517,29,1915
20190517,30,2529
20190517,31,1462
20190517,41,16644
20190517,42,2240
20190517,43,2573
20190517,44,3593
20190517,45,2667
20190517,46,3025
20190517,47,3872
20190517,48,5229
20190517,49,835
20190517,99,72886
20190518,11,9445
20190518,26,3032
20190518,27,2793
20190518,28,3364
20190518,29,1422
20190518,30,1815
20190518,31,985
20190518,41,13023
20190518,42,1288
20190518,43,1946
20190518,44,2671
20190518,45,1871
20190518,46,2312
20190518,47,2793
20190518,48,3839
20190518,49,596
20190518,99,53204
20190519,11,503
20190519,26,173
20190519,27,92
20190519,28,228
20190519,29,35
20190519,30,232
20190519,31,113
20190519,41,1023
20190519,42,72
20190519,43,162
20190519,44,229
20190519,45,93
20190519,46,99
20190519,47,136
20190519,48,161
20190519,49,45
20190519,99,3397
20190520,11,15561
20190520,26,5902
20190520,27,4588
20190520,28,4992
20190520,29,2447
20190520,30,2899
20190520,31,1921
20190520,41,20147
20190520,42,2710
20190520,43,3163
20190520,44,4404
20190520,45,3517
20190520,46,3781
20190520,47,4748
20190520,48,6284
20190520,49,1092
20190520,99,88167
20190521,11,12058
20190521,26,4198
20190521,27,3407
20190521,28,3754
20190521,29,1737
20190521,30,2095
20190521,31,1331
20190521,41,14953
20190521,42,1989
20190521,43,2114
20190521,44,3064
20190521,45,2373
20190521,46,2557
20190521,47,3428
20190521,48,4476
20190521,49,818
20190521,99,64362
20190522,11,10727
20190522,26,4042
20190522,27,3191
20190522,28,3442
20190522,29,1586
20190522,30,1878
20190522,31,1298
20190522,41,13752
20190522,42,1764
20190522,43,1963
20190522,44,2830
20190522,45,2021
20190522,46,2444
20190522,47,3230
20190522,48,4284
20190522,49,775
20190522,99,59239
20190523,11,10914
20190523,26,3940
20190523,27,3204
20190523,28,3562
20190523,29,1687
20190523,30,1945
20190523,31,1236
20190523,41,14142
20190523,42,1589
20190523,43,2084
20190523,44,2918
20190523,45,2374
20190523,46,2607
20190523,47,3320
20190523,48,4158
20190523,49,818
20190523,99,60510
20190524,11,13138
20190524,26,4725
20190524,27,3752
20190524,28,4164
20190524,29,1946
20190524,30,2220
20190524,31,1498
20190524,41,16697
20190524,42,2286
20190524,43,2359
20190524,44,3367
20190524,45,2801
20190524,46,2984
20190524,47,3707
20190524,48,4977
20190524,49,930
20190524,99,71557
20190525,11,9328
20190525,26,3338
20190525,27,2899
20190525,28,3224
20190525,29,1435
20190525,30,1673
20190525,31,1025
20190525,41,12833
20190525,42,1329
20190525,43,1742
20190525,44,2455
20190525,45,1701
20190525,46,2225
20190525,47,2594
20190525,48,3992
20190525,49,653
20190525,99,52458
20190526,11,448
20190526,26,139
20190526,27,80
20190526,28,150
20190526,29,44
20190526,30,174
20190526,31,85
20190526,41,973
20190526,42,66
20190526,43,138
20190526,44,219
20190526,45,83
20190526,46,110
20190526,47,135
20190526,48,132
20190526,49,47
20190526,99,3023
20190527,11,14932
20190527,26,4826
20190527,27,4799
20190527,28,5234
20190527,29,2329
20190527,30,2705
20190527,31,1800
20190527,41,19700
20190527,42,2785
20190527,43,3102
20190527,44,4389
20190527,45,3367
20190527,46,3717
20190527,47,4992
20190527,48,5533
20190527,49,1107
20190527,99,85323
20190528,11,12295
20190528,26,5096
20190528,27,3683
20190528,28,3969
20190528,29,1834
20190528,30,2092
20190528,31,1541
20190528,41,15653
20190528,42,2005
20190528,43,2153
20190528,44,3092
20190528,45,2495
20190528,46,3113
20190528,47,3672
20190528,48,5491
20190528,49,933
20190528,99,69133
20190529,11,10695
20190529,26,4256
20190529,27,3241
20190529,28,3632
20190529,29,1552
20190529,30,1779
20190529,31,1278
20190529,41,13847
20190529,42,1847
20190529,43,1884
20190529,44,2749
20190529,45,1893
20190529,46,2482
20190529,47,3305
20190529,48,4391
20190529,49,754
20190529,99,59593
20190530,11,10870
20190530,26,4084
20190530,27,3121
20190530,28,3541
20190530,29,1609
20190530,30,1860
20190530,31,1423
20190530,41,13627
20190530,42,1675
20190530,43,1899
20190530,44,2832
20190530,45,2245
20190530,46,2613
20190530,47,3239
20190530,48,4131
20190530,49,801
20190530,99,59576
20190531,11,12537
20190531,26,4727
20190531,27,3683
20190531,28,4155
20190531,29,1790
20190531,30,2065
20190531,31,1398
20190531,41,16075
20190531,42,2145
20190531,43,2294
20190531,44,3197
20190531,45,2579
20190531,46,2905
20190531,47,3770
20190531,48,4937
20190531,49,878
20190531,99,69142
20190601,11,8906
20190601,26,3175
20190601,27,2723
20190601,28,3215
20190601,29,1388
20190601,30,1623
20190601,31,1074
20190601,41,12721
20190601,42,1224
20190601,43,1643
20190601,44,2224
20190601,45,1674
20190601,46,2028
20190601,47,2675
20190601,48,3769
20190601,49,581
20190601,99,50655
20190602,11,463
20190602,26,175
20190602,27,89
20190602,28,220
20190602,29,51
20190602,30,194
20190602,31,114
20190602,41,992
20190602,42,59
20190602,43,120
20190602,44,183
20190602,45,90
20190602,46,107
20190602,47,142
20190602,48,144
20190602,49,35
20190602,99,3180
20190603,11,15228
20190603,26,6058
20190603,27,4555
20190603,28,5336
20190603,29,2423
20190603,30,2644
20190603,31,1850
20190603,41,20197
20190603,42,2618
20190603,43,2883
20190603,44,4108
20190603,45,3118
20190603,46,3777
20190603,47,4827
20190603,48,6298
20190603,49,1099
20190603,99,87036
20190604,11,12035
20190604,26,4518
20190604,27,3688
20190604,28,3915
20190604,29,1884
20190604,30,2015
20190604,31,1380
20190604,41,15642
20190604,42,1863
20190604,43,2105
20190604,44,3073
20190604,45,2417
20190604,46,2998
20190604,47,3711
20190604,48,4896
20190604,49,921
20190604,99,67077
20190605,11,11513
20190605,26,4682
20190605,27,3359
20190605,28,3796
20190605,29,1762
20190605,30,1901
20190605,31,1350
20190605,41,14699
20190605,42,1878
20190605,43,2025
20190605,44,2934
20190605,45,2206
20190605,46,2730
20190605,47,3573
20190605,48,4652
20190605,49,857
20190605,99,63932
20190606,11,558
20190606,26,362
20190606,27,347
20190606,28,304
20190606,29,126
20190606,30,220
20190606,31,190
20190606,41,1261
20190606,42,104
20190606,43,255
20190606,44,392
20190606,45,201
20190606,46,326
20190606,47,406
20190606,48,491
20190606,49,114
20190606,99,5658
20190607,11,15073
20190607,26,5970
20190607,27,4938
20190607,28,5056
20190607,29,2642
20190607,30,2518
20190607,31,1817
20190607,41,19830
20190607,42,2477
20190607,43,3117
20190607,44,4213
20190607,45,3478
20190607,46,4423
20190607,47,5140
20190607,48,6626
20190607,49,1087
20190607,99,88427
20190608,11,8612
20190608,26,3327
20190608,27,2787
20190608,28,3036
20190608,29,1473
20190608,30,1538
20190608,31,985
20190608,41,12035
20190608,42,1132
20190608,43,1647
20190608,44,2265
20190608,45,1704
20190608,46,2209
20190608,47,2615
20190608,48,3820
20190608,49,581
20190608,99,49774
20190609,11,427
20190609,26,132
20190609,27,80
20190609,28,177
20190609,29,59
20190609,30,200
20190609,31,110
20190609,41,967
20190609,42,67
20190609,43,132
20190609,44,194
20190609,45,98
20190609,46,110
20190609,47,121
20190609,48,145
20190609,49,39
20190609,99,3060
20190610,11,15121
20190610,26,6039
20190610,27,4748
20190610,28,5244
20190610,29,2603
20190610,30,2679
20190610,31,1787
20190610,41,20017
20190610,42,2512
20190610,43,2967
20190610,44,4233
20190610,45,3377
20190610,46,3976
20190610,47,4834
20190610,48,6444
20190610,49,1054
20190610,99,87650
20190611,11,11403
20190611,26,4358
20190611,27,3293
20190611,28,3755
20190611,29,1751
20190611,30,2004
20190611,31,1311
20190611,41,14721
20190611,42,1849
20190611,43,2091
20190611,44,2941
20190611,45,2420
20190611,46,2943
20190611,47,3427
20190611,48,4623
20190611,49,846
20190611,99,63751
20190612,11,10392
20190612,26,3886
20190612,27,3133
20190612,28,3468
20190612,29,1584
20190612,30,1724
20190612,31,1141
20190612,41,13159
20190612,42,1529
20190612,43,1842
20190612,44,2666
20190612,45,1945
20190612,46,2571
20190612,47,3074
20190612,48,4285
20190612,49,747
20190612,99,57158
20190613,11,10093
20190613,26,3617
20190613,27,3056
20190613,28,3367
20190613,29,1601
20190613,30,1790
20190613,31,1166
20190613,41,13080
20190613,42,1533
20190613,43,1886
20190613,44,2752
20190613,45,2311
20190613,46,2502
20190613,47,3133
20190613,48,3857
20190613,49,806
20190613,99,56564
20190614,11,12145
20190614,26,4132
20190614,27,3444
20190614,28,4009
20190614,29,1774
20190614,30,1907
20190614,31,1205
20190614,41,15672
20190614,42,1904
20190614,43,2130
20190614,44,3059
20190614,45,2330
20190614,46,2726
20190614,47,3485
20190614,48,4528
20190614,49,786
20190614,99,65253
20190615,11,8773
20190615,26,3166
20190615,27,2576
20190615,28,3321
20190615,29,1408
20190615,30,1532
20190615,31,906
20190615,41,12111
20190615,42,1189
20190615,43,1619
20190615,44,2252
20190615,45,1722
20190615,46,2110
20190615,47,2447
20190615,48,3452
20190615,49,589
20190615,99,49184
20190616,11,481
20190616,26,163
20190616,27,49
20190616,28,246
20190616,29,51
20190616,30,188
20190616,31,96
20190616,41,943
20190616,42,53
20190616,43,141
20190616,44,213
20190616,45,93
20190616,46,119
20190616,47,128
20190616,48,150
20190616,49,44
20190616,99,3159
20190617,11,15322
20190617,26,5735
20190617,27,4377
20190617,28,5165
20190617,29,2483
20190617,30,2560
20190617,31,1739
20190617,41,19983
20190617,42,2445
20190617,43,2808
20190617,44,4140
20190617,45,3236
20190617,46,3922
20190617,47,4734
20190617,48,6111
20190617,49,1068
20190617,99,85847
20190618,11,11321
20190618,26,4354
20190618,27,3394
20190618,28,3889
20190618,29,1871
20190618,30,1949
20190618,31,1273
20190618,41,14631
20190618,42,1797
20190618,43,2070
20190618,44,2941
20190618,45,2358
20190618,46,2945
20190618,47,3389
20190618,48,4468
20190618,49,834
20190618,99,63493
20190619,11,10177
20190619,26,4067
20190619,27,3075
20190619,28,3650
20190619,29,1636
20190619,30,1651
20190619,31,1243
20190619,41,13614
20190619,42,1603
20190619,43,1823
20190619,44,2773
20190619,45,2103
20190619,46,2755
20190619,47,3277
20190619,48,4299
20190619,49,718
20190619,99,58478
20190620,11,10388
20190620,26,3924
20190620,27,2963
20190620,28,3503
20190620,29,1605
20190620,30,1837
20190620,31,1241
20190620,41,13496
20190620,42,1522
20190620,43,1860
20190620,44,2824
20190620,45,2212
20190620,46,2744
20190620,47,3061
20190620,48,4084
20190620,49,743
20190620,99,58018
20190621,11,12019
20190621,26,4742
20190621,27,3556
20190621,28,4149
20190621,29,1982
20190621,30,2113
20190621,31,1411
20190621,41,15660
20190621,42,1987
20190621,43,2307
20190621,44,3150
20190621,45,2624
20190621,46,3076
20190621,47,3703
20190621,48,5046
20190621,49,875
20190621,99,68420
20190622,11,8557
20190622,26,3150
20190622,27,2576
20190622,28,3190
20190622,29,1496
20190622,30,1562
20190622,31,1013
20190622,41,11892
20190622,42,1192
20190622,43,1603
20190622,44,2337
20190622,45,1744
20190622,46,2283
20190622,47,2651
20190622,48,3713
20190622,49,544
20190622,99,49512
20190623,11,469
20190623,26,159
20190623,27,73
20190623,28,194
20190623,29,42
20190623,30,186
20190623,31,107
20190623,41,963
20190623,42,65
20190623,43,128
20190623,44,206
20190623,45,96
20190623,46,89
20190623,47,140
20190623,48,188
20190623,49,53
20190623,99,3158
20190624,11,15526
20190624,26,6116
20190624,27,4543
20190624,28,5509
20190624,29,2584
20190624,30,2705
20190624,31,1841
20190624,41,20691
20190624,42,2538
20190624,43,2950
20190624,44,4353
20190624,45,3539
20190624,46,4059
20190624,47,4730
20190624,48,6716
20190624,49,1192
20190624,99,89612
20190625,11,12090
20190625,26,4575
20190625,27,3411
20190625,28,4061
20190625,29,1931
20190625,30,1968
20190625,31,1347
20190625,41,15853
20190625,42,1832
20190625,43,2194
20190625,44,3178
20190625,45,2582
20190625,46,3120
20190625,47,3596
20190625,48,4848
20190625,49,852
20190625,99,67450
20190626,11,10931
20190626,26,3355
20190626,27,2729
20190626,28,3744
20190626,29,1517
20190626,30,1811
20190626,31,1018
20190626,41,14431
20190626,42,1743
20190626,43,1961
20190626,44,2843
20190626,45,2101
20190626,46,2705
20190626,47,3128
20190626,48,3635
20190626,49,677
20190626,99,58341
20190627,11,10812
20190627,26,4078
20190627,27,3137
20190627,28,3769
20190627,29,1747
20190627,30,1842
20190627,31,1333
20190627,41,14352
20190627,42,1693
20190627,43,2134
20190627,44,3123
20190627,45,2546
20190627,46,3120
20190627,47,3519
20190627,48,4468
20190627,49,800
20190627,99,62479
20190628,11,12613
20190628,26,4798
20190628,27,3478
20190628,28,4217
20190628,29,1978
20190628,30,2161
20190628,31,1410
20190628,41,16392
20190628,42,2021
20190628,43,2273
20190628,44,3327
20190628,45,2790
20190628,46,3261
20190628,47,3850
20190628,48,5136
20190628,49,936
20190628,99,70646
20190629,11,8737
20190629,26,2950
20190629,27,2526
20190629,28,3309
20190629,29,1384
20190629,30,1588
20190629,31,945
20190629,41,12463
20190629,42,1303
20190629,43,1769
